replicate,system,frame,time_us,box_nm,n_MED1_sequence_equivalents,n_MED1_physical_chains,n_OCT4,n_DNA,n_physical_proteins,direct_largest_protein_fraction,augmented_largest_protein_fraction,DNA_component_protein_fraction,DNA_component_MED1,DNA_component_OCT4,n_PP_edges,PP_edge_density,OO_contact_probability,MM_contact_probability,OM_contact_probability,OD_contact_probability,MD_contact_probability,OCT4_mean_degree,MED1_mean_degree,DNA_mean_degree,OCT4_fraction_contacting_DNA,MED1_fraction_contacting_DNA,DNA_Rg_nm,DNA_Ree_nm,DNA_asphericity,DNA_fraction_beads_contacting_OCT4,DNA_fraction_beads_contacting_MED1,DNA_fraction_beads_contacting_any_protein,N_OCT4_molecules_contacting_DNA,N_MED1_molecules_contacting_DNA
work-2,M10O90D1-S2,2901,2.901,82.668389,10,20,90,1,110,0.4363636363636363,0.4363636363636363,0.4363636363636363,8.0,40.0,128,0.0213511259382819,0.0192259675405742,0.0368421052631578,0.0244444444444444,0.3111111111111111,0.3,2.511111111111111,3.2,34.0,0.3111111111111111,0.3,17.29308834602329,53.450565515416834,0.8619104556813957,0.915,0.3775,1.0,28.0,6.0
work-2,M10O90D1-S2,3001,3.001,82.668389,10,20,90,1,110,0.4818181818181818,0.4818181818181818,0.4818181818181818,10.0,43.0,163,0.0271893244370308,0.0249687890137328,0.031578947368421,0.0316666666666666,0.3444444444444444,0.3,3.2,3.75,37.0,0.3444444444444444,0.3,18.06326276794176,57.99515168341676,0.9110456096383016,0.91,0.325,1.0,31.0,6.0
work-2,M10O90D1-S2,3101,3.101,82.668389,10,20,90,1,110,0.4545454545454545,0.4545454545454545,0.4545454545454545,9.0,41.0,146,0.0243536280233527,0.0232209737827715,0.0473684210526315,0.0244444444444444,0.3555555555555555,0.25,2.911111111111111,3.35,37.0,0.3555555555555555,0.25,16.7967753616485,51.24162771675503,0.8060682069352894,0.965,0.3,1.0,32.0,5.0
work-2,M10O90D1-S2,3201,3.201,82.668389,10,20,90,1,110,0.4181818181818181,0.4181818181818181,0.4181818181818181,7.0,39.0,142,0.0236864053377814,0.0247191011235955,0.0210526315789473,0.0216666666666666,0.3666666666666666,0.2,3.0,2.55,37.0,0.3666666666666666,0.2,18.68219299337881,61.13160121800676,0.928462282458448,0.96,0.315,1.0,33.0,4.0
work-2,M10O90D1-S2,3301,3.301,82.668389,10,20,90,1,110,0.4636363636363636,0.4636363636363636,0.4636363636363636,8.0,43.0,149,0.0248540450375312,0.0262172284644194,0.0210526315789473,0.0222222222222222,0.3444444444444444,0.2,3.1222222222222222,2.6,35.0,0.3444444444444444,0.2,16.61626468101546,48.41444813816192,0.7421048308342756,0.96,0.2675,1.0,31.0,4.0
work-2,M10O90D1-S2,3401,3.401,82.668389,10,20,90,1,110,0.4181818181818181,0.4181818181818181,0.4181818181818181,8.0,38.0,136,0.0226855713094245,0.0204744069912609,0.0263157894736842,0.0272222222222222,0.3222222222222222,0.25,2.688888888888889,3.2,34.0,0.3222222222222222,0.25,18.285614316463587,57.94726244585387,0.9203991717617138,0.8875,0.275,0.9975,29.0,5.0
work-2,M10O90D1-S2,3501,3.501,82.668389,10,20,90,1,110,0.3909090909090909,0.3909090909090909,0.3909090909090909,8.0,35.0,136,0.0226855713094245,0.0217228464419475,0.0473684210526315,0.0222222222222222,0.3222222222222222,0.3,2.7,3.2,35.0,0.3222222222222222,0.3,15.865295849633002,47.34015986621088,0.628315513905196,0.945,0.29,1.0,29.0,6.0
work-2,M10O90D1-S2,3601,3.601,82.668389,10,20,90,1,110,0.3545454545454545,0.3545454545454545,0.3545454545454545,6.0,33.0,140,0.0233527939949958,0.0237203495630461,0.0157894736842105,0.0233333333333333,0.3,0.2,2.8777777777777778,2.6,31.0,0.3,0.2,16.902705895130712,49.73211729495357,0.7621396661158617,0.9175,0.27,0.99,27.0,4.0
work-2,M10O90D1-S2,3701,3.701,82.668389,10,20,90,1,110,0.3909090909090909,0.3909090909090909,0.3909090909090909,6.0,37.0,136,0.0226855713094245,0.0229712858926342,0.0210526315789473,0.0222222222222222,0.3111111111111111,0.2,2.8,2.6,32.0,0.3111111111111111,0.2,17.850526114553823,58.76313134483922,0.9535254740058856,0.9275,0.3,1.0,28.0,4.0
work-2,M10O90D1-S2,3801,3.801,82.668389,10,20,90,1,110,0.4,0.4,0.4,7.0,37.0,144,0.0240200166805671,0.0242197253433208,0.0263157894736842,0.0233333333333333,0.2888888888888888,0.2,2.911111111111111,2.8,30.0,0.2888888888888888,0.2,17.359247299607965,57.46587415850543,0.9206577106183385,0.9225,0.3125,1.0,26.0,4.0
work-2,M10O90D1-S2,3901,3.901,82.668389,10,20,90,1,110,0.3545454545454545,0.3545454545454545,0.3545454545454545,7.0,32.0,124,0.0206839032527105,0.0214731585518102,0.0210526315789473,0.0188888888888888,0.2888888888888888,0.2,2.577777777777778,2.3,30.0,0.2888888888888888,0.2,16.1962563715783,46.90031124194402,0.7578212276301493,0.88,0.31,0.9975,26.0,4.0
work-2,M10O90D1-S2,4001,4.001,82.668389,10,20,90,1,110,0.3909090909090909,0.4363636363636363,0.4363636363636363,7.0,41.0,128,0.0213511259382819,0.0202247191011235,0.0157894736842105,0.0244444444444444,0.3,0.25,2.588888888888889,2.75,32.0,0.3,0.25,16.395779557299136,51.50889104572083,0.8428748564425123,0.8825,0.3625,0.9925,27.0,5.0
work-2,M10O90D1-S2,4101,4.101,82.668389,10,20,90,1,110,0.3727272727272727,0.3727272727272727,0.3727272727272727,5.0,36.0,153,0.0255212677231025,0.0259675405742821,0.0210526315789473,0.025,0.3444444444444444,0.25,3.1555555555555554,2.9,36.0,0.3444444444444444,0.25,17.01318161613676,50.19761158504232,0.7688140841634754,0.9325,0.34,1.0,31.0,5.0
work-2,M10O90D1-S2,4201,4.2010000000000005,82.668389,10,20,90,1,110,0.4272727272727272,0.4272727272727272,0.4272727272727272,6.0,41.0,148,0.0246872393661384,0.0267166042446941,0.0157894736842105,0.0211111111111111,0.3666666666666666,0.25,3.1666666666666665,2.45,38.0,0.3666666666666666,0.25,14.946487330775824,39.9040726147841,0.4485799882397848,0.9125,0.3375,1.0,33.0,5.0
work-2,M10O90D1-S2,4301,4.301,82.668389,10,20,90,1,110,0.4,0.4,0.4,7.0,37.0,137,0.0228523769808173,0.0222222222222222,0.0157894736842105,0.025,0.3333333333333333,0.25,2.811111111111111,2.8,35.0,0.3333333333333333,0.25,17.379232999911494,56.47418084136172,0.8872897055970117,0.9175,0.345,0.995,30.0,5.0
work-2,M10O90D1-S2,4401,4.401,82.668389,10,20,90,1,110,0.4545454545454545,0.4545454545454545,0.4545454545454545,11.0,39.0,148,0.0246872393661384,0.0217228464419475,0.031578947368421,0.0305555555555555,0.3,0.3,2.844444444444445,3.65,33.0,0.3,0.3,15.7116641407095,45.27227116204649,0.6993913042618819,0.9,0.3475,1.0,27.0,6.0
work-2,M10O90D1-S2,4501,4.501,82.668389,10,20,90,1,110,0.3636363636363636,0.3636363636363636,0.3636363636363636,7.0,33.0,130,0.0216847372810675,0.0197253433208489,0.0157894736842105,0.0266666666666666,0.3,0.3,2.588888888888889,3.0,33.0,0.3,0.3,17.75077218840422,57.24575805508262,0.9039211871461998,0.9175,0.405,1.0,27.0,6.0
work-2,M10O90D1-S2,4601,4.601,82.668389,10,20,90,1,110,0.3545454545454545,0.3545454545454545,0.3545454545454545,6.0,33.0,139,0.023185988323603,0.0212234706616729,0.031578947368421,0.0266666666666666,0.2888888888888888,0.3,2.7111111111111112,3.3,32.0,0.2888888888888888,0.3,17.36597994067115,57.61115069639443,0.8809366511600326,0.8725,0.35,1.0,26.0,6.0
work-2,M10O90D1-S2,4701,4.7010000000000005,82.668389,10,20,90,1,110,0.3636363636363636,0.3636363636363636,0.3636363636363636,6.0,34.0,134,0.0223519599666388,0.0239700374531835,0.0157894736842105,0.0194444444444444,0.3,0.25,2.8222222222222224,2.3,32.0,0.3,0.25,17.586557764919874,57.53373470641306,0.8503601792962507,0.925,0.2825,1.0,27.0,5.0
work-2,M10O90D1-S2,4801,4.801,82.668389,10,20,90,1,110,0.3363636363636363,0.3363636363636363,0.3363636363636363,4.0,33.0,118,0.0196830692243536,0.0194756554307116,0.0263157894736842,0.0194444444444444,0.2888888888888888,0.2,2.411111111111111,2.45,30.0,0.2888888888888888,0.2,17.80731104444508,57.70426056717137,0.8614972016489446,0.9125,0.27,0.9975,26.0,4.0
work-2,M10O90D1-S2,4901,4.901,82.668389,10,20,90,1,110,0.4,0.4,0.4,9.0,35.0,129,0.0215179316096747,0.0209737827715355,0.0263157894736842,0.0222222222222222,0.3111111111111111,0.2,2.6222222222222222,2.7,32.0,0.3111111111111111,0.2,16.858279306507942,50.313903895255,0.7148810534480826,0.98,0.295,0.995,28.0,4.0
work,M10O90D1-S4,1001,1.001,82.668389,10,40,90,1,130,0.4384615384615384,0.4384615384615384,0.4384615384615384,13.0,44.0,181,0.0215861657722122,0.0279650436953807,0.0192307692307692,0.015,0.3555555555555555,0.125,3.4444444444444446,2.225,37.0,0.3555555555555555,0.125,17.832858647806418,54.92810603859153,0.8218025307968585,0.9725,0.2175,0.9975,32.0,5.0
work,M10O90D1-S4,1101,1.101,82.668389,10,40,90,1,130,0.5307692307692308,0.5307692307692308,0.5307692307692308,21.0,48.0,200,0.0238521168753726,0.0277153558052434,0.0217948717948717,0.02,0.3777777777777777,0.125,3.644444444444445,2.775,39.0,0.3777777777777777,0.125,17.63601098547568,57.47278662441915,0.9330524050240224,0.96,0.295,1.0,34.0,5.0
work,M10O90D1-S4,1201,1.201,82.668389,10,40,90,1,130,0.4307692307692308,0.4307692307692308,0.4307692307692308,15.0,41.0,206,0.0245676803816338,0.0279650436953807,0.0243589743589743,0.0208333333333333,0.3666666666666666,0.125,3.688888888888889,2.95,38.0,0.3666666666666666,0.125,17.93502704072172,58.37572415043351,0.8916243916818494,0.9725,0.2975,0.9975,33.0,5.0
work,M10O90D1-S4,1301,1.301,82.668389,10,40,90,1,130,0.3615384615384615,0.3615384615384615,0.3615384615384615,8.0,39.0,200,0.0238521168753726,0.0259675405742821,0.0269230769230769,0.0208333333333333,0.3555555555555555,0.125,3.5,3.05,37.0,0.3555555555555555,0.125,18.032749414416177,59.30838232667488,0.9310242958078208,0.9825,0.27,1.0,32.0,5.0
work,M10O90D1-S4,1401,1.401,82.668389,10,40,90,1,130,0.4076923076923077,0.4076923076923077,0.4076923076923077,12.0,41.0,180,0.0214669051878354,0.0272159800249687,0.0179487179487179,0.0158333333333333,0.3666666666666666,0.1,3.422222222222222,2.225,37.0,0.3666666666666666,0.1,16.76085739734539,49.31845545066502,0.6790935201969879,0.94,0.23,1.0,33.0,4.0
work,M10O90D1-S4,1501,1.501,82.668389,10,40,90,1,130,0.3692307692307692,0.3692307692307692,0.3692307692307692,8.0,40.0,188,0.0224209898628503,0.029712858926342,0.0166666666666666,0.0155555555555555,0.3555555555555555,0.125,3.6222222222222222,2.175,37.0,0.3555555555555555,0.125,18.621141536051763,61.68358047221293,0.9740743560817036,0.945,0.225,0.9975,32.0,5.0
work,M10O90D1-S4,1601,1.601,82.668389,10,40,90,1,130,0.3923076923076923,0.3923076923076923,0.3923076923076923,15.0,36.0,207,0.0246869409660107,0.0277153558052434,0.0217948717948717,0.0219444444444444,0.3555555555555555,0.125,3.7,2.95,37.0,0.3555555555555555,0.125,17.867815044802708,57.967406973763175,0.8990691150821069,0.965,0.265,1.0,32.0,5.0
work,M10O90D1-S4,1701,1.701,82.668389,10,40,90,1,130,0.3846153846153846,0.3846153846153846,0.3846153846153846,10.0,40.0,192,0.0228980322003577,0.0259675405742821,0.023076923076923,0.0194444444444444,0.3333333333333333,0.15,3.422222222222222,2.8,36.0,0.3333333333333333,0.15,18.285599998803846,61.64855874112717,0.9643231031426138,0.94,0.3325,0.9975,30.0,6.0
work,M10O90D1-S4,1801,1.801,82.668389,10,40,90,1,130,0.4,0.4,0.4,13.0,39.0,194,0.0231365533691115,0.0239700374531835,0.0192307692307692,0.0230555555555555,0.3333333333333333,0.125,3.388888888888889,2.95,35.0,0.3333333333333333,0.125,17.156986053040278,53.65631660905398,0.8272072649418009,0.935,0.2575,1.0,30.0,5.0
work,M10O90D1-S4,1901,1.901,82.668389,10,40,90,1,130,0.3692307692307692,0.3692307692307692,0.3692307692307692,9.0,39.0,182,0.0217054263565891,0.0269662921348314,0.0166666666666666,0.0169444444444444,0.3333333333333333,0.125,3.411111111111111,2.3,35.0,0.3333333333333333,0.125,18.19736435491682,59.68859927847174,0.9507945377802568,0.905,0.315,0.995,30.0,5.0
work,M10O90D1-S4,2001,2.001,82.668389,10,40,90,1,130,0.4769230769230769,0.4769230769230769,0.4769230769230769,15.0,47.0,203,0.0242098986285032,0.029712858926342,0.0153846153846153,0.02,0.3444444444444444,0.125,3.7888888888888888,2.525,36.0,0.3444444444444444,0.125,16.256113984548133,45.45047782195739,0.6552944863366944,0.975,0.2175,0.9975,31.0,5.0
work,M10O90D1-S4,2101,2.101,82.668389,10,40,90,1,130,0.3692307692307692,0.3692307692307692,0.3692307692307692,9.0,39.0,200,0.0238521168753726,0.02896379525593,0.0192307692307692,0.0191666666666666,0.3555555555555555,0.125,3.7,2.6,37.0,0.3555555555555555,0.125,18.528093718944348,60.60965341857212,0.9295743669048644,0.955,0.265,1.0,32.0,5.0
work,M10O90D1-S4,2201,2.201,82.668389,10,40,90,1,130,0.3384615384615385,0.3384615384615385,0.3384615384615385,9.0,35.0,197,0.0234943351222421,0.0287141073657927,0.0217948717948717,0.0180555555555555,0.3555555555555555,0.15,3.633333333333333,2.625,38.0,0.3555555555555555,0.15,17.691304806009228,59.569014276474434,0.955022778374178,0.9325,0.355,1.0,32.0,6.0
work,M10O90D1-S4,2301,2.301,82.668389,10,40,90,1,130,0.4,0.4,0.4,13.0,39.0,183,0.021824686940966,0.0264669163545568,0.023076923076923,0.0163888888888888,0.3333333333333333,0.15,3.344444444444445,2.525,36.0,0.3333333333333333,0.15,18.809174271322554,62.91522210175492,0.9532104839994592,0.92,0.3225,1.0,30.0,6.0
work,M10O90D1-S4,2401,2.401,82.668389,10,40,90,1,130,0.4692307692307692,0.4692307692307692,0.4692307692307692,17.0,44.0,209,0.0249254621347644,0.0257178526841448,0.0243589743589743,0.0241666666666666,0.3333333333333333,0.175,3.588888888888889,3.3,37.0,0.3333333333333333,0.175,18.76356611962189,62.659725793482906,0.974752583116084,0.9375,0.325,0.99,30.0,7.0
work,M10O90D1-S4,2501,2.501,82.668389,10,40,90,1,130,0.4307692307692308,0.4307692307692308,0.4307692307692308,20.0,36.0,188,0.0224209898628503,0.0224719101123595,0.0307692307692307,0.0205555555555555,0.3444444444444444,0.175,3.1666666666666665,3.225,38.0,0.3444444444444444,0.175,18.328023289147676,62.05229263217886,0.9731030283861388,0.945,0.3275,0.9975,31.0,7.0
work,M10O90D1-S4,2601,2.601,82.668389,10,40,90,1,130,0.3384615384615385,0.3384615384615385,0.3384615384615385,8.0,36.0,203,0.0242098986285032,0.0284644194756554,0.0243589743589743,0.0194444444444444,0.3555555555555555,0.125,3.6666666666666665,2.825,37.0,0.3555555555555555,0.125,16.880997905329426,52.66937893295835,0.7978686077711284,0.9025,0.26,0.995,32.0,5.0
work,M10O90D1-S4,2701,2.701,82.668389,10,40,90,1,130,0.3692307692307692,0.3692307692307692,0.3692307692307692,13.0,35.0,212,0.025283243887895,0.0294631710362047,0.023076923076923,0.0211111111111111,0.3555555555555555,0.175,3.8222222222222224,2.975,39.0,0.3555555555555555,0.175,17.273620658375258,57.004981934387,0.9203050227665692,0.95,0.2375,0.9975,32.0,7.0
work,M10O90D1-S4,2801,2.801,82.668389,10,40,90,1,130,0.4538461538461538,0.4538461538461538,0.4538461538461538,15.0,44.0,205,0.024448419797257,0.0252184769038701,0.0256410256410256,0.0233333333333333,0.3666666666666666,0.125,3.5444444444444443,3.225,38.0,0.3666666666666666,0.125,17.34674551185294,54.58727066558505,0.7343212894238799,0.975,0.2625,1.0,33.0,5.0
work,M10O90D1-S4,2901,2.901,82.668389,10,40,90,1,130,0.3769230769230769,0.3769230769230769,0.3769230769230769,10.0,39.0,202,0.0240906380441264,0.0267166042446941,0.0243589743589743,0.0211111111111111,0.3333333333333333,0.125,3.555555555555556,2.975,35.0,0.3333333333333333,0.125,16.195717886974528,46.39130653450708,0.6634590538232467,0.97,0.27,1.0,30.0,5.0
work,M10O90D1-S4,3001,3.001,82.668389,10,40,90,1,130,0.4461538461538462,0.4461538461538462,0.4461538461538462,17.0,41.0,189,0.0225402504472271,0.0224719101123595,0.0282051282051282,0.0213888888888888,0.3444444444444444,0.175,3.2,3.2,38.0,0.3444444444444444,0.175,18.641616958863768,60.96335301655515,0.9555475490827748,0.955,0.3775,1.0,31.0,7.0
work,M10O90D1-S4,3101,3.101,82.668389,10,40,90,1,130,0.3846153846153846,0.3846153846153846,0.3846153846153846,11.0,39.0,190,0.022659511031604,0.0237203495630461,0.0205128205128205,0.0219444444444444,0.3444444444444444,0.15,3.333333333333333,2.925,37.0,0.3444444444444444,0.15,17.16394209755687,50.68168238622329,0.8322938268270982,0.97,0.38,0.9975,31.0,6.0
work,M10O90D1-S4,3201,3.201,82.668389,10,40,90,1,130,0.3846153846153846,0.3846153846153846,0.3846153846153846,12.0,38.0,212,0.025283243887895,0.0274656679151061,0.0217948717948717,0.0236111111111111,0.3666666666666666,0.15,3.755555555555556,3.125,39.0,0.3666666666666666,0.15,18.06136859018791,56.83597072781535,0.8785616097982865,0.9725,0.2875,1.0,33.0,6.0
work,M10O90D1-S4,3301,3.301,82.668389,10,40,90,1,130,0.4153846153846154,0.4153846153846154,0.4153846153846154,16.0,38.0,184,0.0219439475253428,0.0229712858926342,0.0256410256410256,0.02,0.3222222222222222,0.175,3.1666666666666665,2.975,36.0,0.3222222222222222,0.175,18.695242623668392,62.59629756284601,0.9740128200851816,0.8875,0.385,1.0,29.0,7.0
work,M10O90D1-S4,3401,3.401,82.668389,10,40,90,1,130,0.3769230769230769,0.3769230769230769,0.3769230769230769,10.0,39.0,163,0.0194394752534287,0.0217228464419475,0.0166666666666666,0.0175,0.3111111111111111,0.15,2.9444444444444446,2.375,34.0,0.3111111111111111,0.15,18.441222220330918,60.95049615510761,0.9582523653211664,0.8975,0.35,1.0,28.0,6.0
work,M10O90D1-S4,3501,3.501,82.668389,10,40,90,1,130,0.3615384615384615,0.3615384615384615,0.3615384615384615,10.0,37.0,187,0.0223017292784734,0.0242197253433208,0.0269230769230769,0.0191666666666666,0.3333333333333333,0.15,3.2555555555555555,2.925,36.0,0.3333333333333333,0.15,17.032446530282186,56.22388661374601,0.8161140563355804,0.95,0.3225,1.0,30.0,6.0
work,M10O90D1-S4,3601,3.601,82.668389,10,40,90,1,130,0.4461538461538462,0.4461538461538462,0.4461538461538462,14.0,44.0,184,0.0219439475253428,0.0239700374531835,0.0179487179487179,0.0205555555555555,0.3333333333333333,0.15,3.2888888888888888,2.7,36.0,0.3333333333333333,0.15,17.609390099670108,58.550810947479455,0.8445895614378264,0.9175,0.27,0.9975,30.0,6.0
work,M10O90D1-S4,3701,3.701,82.668389,10,40,90,1,130,0.4846153846153846,0.4846153846153846,0.4846153846153846,18.0,45.0,210,0.0250447227191413,0.0274656679151061,0.0192307692307692,0.0236111111111111,0.3222222222222222,0.2,3.7111111111111112,3.075,37.0,0.3222222222222222,0.2,16.458565151604887,49.75507966899216,0.7523172794688369,0.9525,0.3325,1.0,29.0,8.0
work,M10O90D1-S4,3801,3.801,82.668389,10,40,90,1,130,0.4153846153846154,0.4153846153846154,0.4153846153846154,13.0,41.0,189,0.0225402504472271,0.0239700374531835,0.0205128205128205,0.0213888888888888,0.3333333333333333,0.175,3.3222222222222224,2.9,37.0,0.3333333333333333,0.175,17.182372826087292,57.256496899061126,0.8553533842319713,0.9025,0.335,0.9975,30.0,7.0
work,M10O90D1-S4,3901,3.901,82.668389,10,40,90,1,130,0.5615384615384615,0.5615384615384615,0.5615384615384615,21.0,52.0,203,0.0242098986285032,0.0229712858926342,0.0192307692307692,0.0266666666666666,0.3333333333333333,0.2,3.4444444444444446,3.35,38.0,0.3333333333333333,0.2,18.32534202091735,60.439226369159805,0.905106939053706,0.99,0.4425,1.0,30.0,8.0
work,M10O90D1-S4,4001,4.001,82.668389,10,40,90,1,130,0.4307692307692308,0.4307692307692308,0.4307692307692308,19.0,37.0,181,0.0215861657722122,0.0212234706616729,0.0282051282051282,0.0205555555555555,0.3111111111111111,0.175,3.022222222222222,3.125,35.0,0.3111111111111111,0.175,18.028797284457355,57.90420894168901,0.8877179082255673,0.9,0.3625,1.0,28.0,7.0
work,M10O90D1-S4,4101,4.101,82.668389,10,40,90,1,130,0.4846153846153846,0.4846153846153846,0.4846153846153846,19.0,44.0,206,0.0245676803816338,0.0234706616729088,0.0282051282051282,0.025,0.3,0.2,3.388888888888889,3.55,35.0,0.3,0.2,18.361482162346675,57.45756336968034,0.9360243902799706,0.93,0.375,1.0,27.0,8.0
work,M10O90D1-S4,4201,4.2010000000000005,82.668389,10,40,90,1,130,0.3923076923076923,0.3923076923076923,0.3923076923076923,17.0,34.0,169,0.0201550387596899,0.0197253433208489,0.0217948717948717,0.0202777777777777,0.2888888888888888,0.2,2.855555555555556,2.875,34.0,0.2888888888888888,0.2,17.696673825454848,55.32631458826274,0.8407039818559566,0.9425,0.4425,1.0,26.0,8.0
work,M10O90D1-S4,4301,4.301,82.668389,10,40,90,1,130,0.4846153846153846,0.4846153846153846,0.4846153846153846,20.0,43.0,198,0.0236135957066189,0.0237203495630461,0.0256410256410256,0.0230555555555555,0.3,0.2,3.333333333333333,3.275,35.0,0.3,0.2,17.0845738137871,54.25212204289855,0.7778576957716048,0.935,0.42,1.0,27.0,8.0
work,M10O90D1-S4,4401,4.401,82.668389,10,40,90,1,130,0.4076923076923077,0.4076923076923077,0.4076923076923077,16.0,37.0,210,0.0250447227191413,0.0262172284644194,0.0269230769230769,0.0233333333333333,0.3222222222222222,0.2,3.588888888888889,3.35,37.0,0.3222222222222222,0.2,17.961889318088925,58.06295119716917,0.9372068627346783,0.935,0.4675,0.995,29.0,8.0
work,M10O90D1-S4,4501,4.501,82.668389,10,40,90,1,130,0.3538461538461538,0.3538461538461538,0.3538461538461538,12.0,34.0,171,0.0203935599284436,0.0234706616729088,0.0192307692307692,0.0172222222222222,0.3111111111111111,0.225,3.088888888888889,2.525,37.0,0.3111111111111111,0.225,18.17242249829431,58.22584714188656,0.9531592200418214,0.935,0.3825,1.0,28.0,9.0
work,M10O90D1-S4,4601,4.601,82.668389,10,40,90,1,130,0.3692307692307692,0.3692307692307692,0.3692307692307692,11.0,37.0,180,0.0214669051878354,0.0227215980024968,0.0243589743589743,0.0194444444444444,0.3333333333333333,0.225,3.1333333333333333,2.925,39.0,0.3333333333333333,0.225,17.899321946833926,54.99827523239308,0.8629011085837308,0.915,0.445,0.995,30.0,9.0
work,M10O90D1-S4,4701,4.7010000000000005,82.668389,10,40,90,1,130,0.3769230769230769,0.3769230769230769,0.3769230769230769,12.0,37.0,190,0.022659511031604,0.0202247191011235,0.0243589743589743,0.025,0.3,0.2,3.1,3.4,35.0,0.3,0.2,17.0952121672131,51.85522663892529,0.8160282099896892,0.905,0.4725,0.995,27.0,8.0
work,M10O90D1-S4,4801,4.801,82.668389,10,40,90,1,130,0.4384615384615384,0.4384615384615384,0.4384615384615384,17.0,40.0,195,0.0232558139534883,0.0232209737827715,0.0269230769230769,0.0225,0.3222222222222222,0.175,3.2888888888888888,3.25,36.0,0.3222222222222222,0.175,18.567409174557056,60.18968547174745,0.947675434376474,0.895,0.4375,1.0,29.0,7.0
